order_id,customer_id,order_date,order_status,shipping_cost
O12189,C00709,2023-01-14,shipped,2.09
O12190,C02148,2023-10-01,Shipped,18.16
O12191,C00603,2023-10-25,shipped,3.61
O12192,C02113,2023-10-06,shipped,18.82
O12193,C00801,2023-05-13,Shipped,22.44
O12194,C01289,2023-08-08,Shipped,3.35
O12195,C01248,2023-11-25,Cancelled,4.96
O12196,C01639,2023-07-07,Shipped,12.59
O12197,C01940,2023-11-22,Cancelled,0.9
O12198,C01658,2023-12-27,Pending,28.05
O12199,C00781,2023-04-09,Pending,8.0
O12200,C01460,2023-08-30,Shipped,18.53
O12201,C01112,2023-09-27,shipped,27.57
O12202,C00432,2023-06-09,shipped,10.74
O12203,C01824,2023-04-14,Cancelled,23.12
O12204,C02053,2023-06-07,Pending,20.78
O12205,C00310,2023-12-17,Shipped,2.07
O12206,C01223,2023-09-03,shipped,12.09
O12207,C01863,2023-01-28,Pending,28.04
O12208,C00682,2023-11-14,Shipped,15.1
O12209,C01794,2023-04-14,Cancelled,23.91
O12210,C00841,2023-12-21,shipped,28.84
O12211,C00722,2023-08-13,Pending,28.05
O12212,C00686,2023-10-02,Pending,0.35
O12213,C01899,2023-01-08,Pending,25.76
O12214,C00641,2023-04-06,shipped,17.42
O12215,C00611,2023-06-08,Shipped,24.6
O12216,C00663,2023-08-10,Shipped,14.08
O12217,C01856,2023-06-30,Pending,29.72
O12218,C00767,2023-02-14,Cancelled,21.03
O12219,C00453,2023-02-15,shipped,4.74
O12220,C01126,2023-10-13,Pending,10.63
O12221,C01456,2023-12-25,Cancelled,17.73
O12222,C00280,2023-06-08,Shipped,1.4
O12223,C00611,2023-10-25,shipped,24.49
O12224,C01014,2023-08-26,Shipped,17.37
O12225,C00236,2023-05-20,Shipped,28.37
O12226,C00277,2023-07-30,Cancelled,11.51
O12227,C01872,2023-12-27,Cancelled,8.23
O12228,C01157,2023-11-21,Pending,2.68
O12229,C01868,2023-11-13,Shipped,12.7
O12230,C00786,2023-11-04,Pending,12.46
O12231,C00940,2023-01-18,Shipped,9.68
O12232,C00645,2023-07-29,shipped,26.29
O12233,C01702,2023-03-24,Pending,25.2
O12234,C00766,2023-03-24,Pending,10.42
O12235,C02070,2023-05-02,Shipped,25.43
O12236,C01461,2023-09-09,Shipped,6.1
O12237,C00293,2023-12-13,Cancelled,10.11
O12238,C00400,2023-09-29,Pending,16.54
O12239,C01837,2023-12-14,Pending,16.07
O12240,C01077,2023-11-28,Cancelled,25.94
O12241,C00498,2023-05-11,Pending,13.98
O12242,C01657,2023-02-09,Cancelled,1.13
O12243,C01913,2023-11-27,Cancelled,2.45
O12244,C02039,2023-05-17,shipped,25.34
O12245,C00471,2023-08-13,Shipped,3.4
O12246,C00343,2023-01-14,Shipped,29.79
O12247,C00451,2023-12-01,Shipped,17.53
O12248,C00289,2023-04-09,Pending,3.66
O12249,C00288,2023-07-04,Shipped,4.42
O12250,C00500,2023-04-04,Shipped,29.41
O12251,C00446,2023-09-28,Pending,11.81
O12252,C01963,2023-07-02,Shipped,13.86
O12253,C02056,2023-05-19,Shipped,12.37
O12254,C01115,2023-06-30,Cancelled,5.83
O12255,C00044,2023-03-25,Shipped,14.41
O12256,C01084,2023-12-14,Shipped,10.61
O12257,C01614,2023-07-31,Cancelled,0.34
O12258,C01834,2023-03-30,shipped,7.5
O12259,C00383,2023-09-01,shipped,22.16
O12260,C00936,2023-12-06,Cancelled,14.11
O12261,C00896,2023-12-13,Shipped,2.71
O12262,C01432,2023-11-08,Shipped,20.42
O12263,C01000,2023-07-06,Cancelled,26.42
O12264,C01304,2023-03-02,Shipped,14.82
O12265,C00782,2023-07-09,Pending,21.84
O12266,C02142,2023-02-12,Pending,16.6
O12267,C02123,2023-07-31,shipped,23.57
O12268,C00544,2023-06-10,Pending,3.62
O12269,C01433,2023-06-21,Pending,28.29
O12270,C02076,2023-12-14,Cancelled,7.02
O12271,C00352,2023-07-28,Pending,27.84
O12272,C01867,2023-09-01,Shipped,26.91
O12273,C01849,2023-01-06,Shipped,24.15
O12274,C01012,2023-01-21,Pending,13.2
O12275,C02044,2023-09-07,shipped,10.57
O12276,C01472,2023-04-15,Pending,15.56
O12277,C00813,2023-08-01,Cancelled,17.41
O12278,C00553,2023-03-23,shipped,12.1
O12279,C01979,2023-03-19,Shipped,17.67
O12280,C01517,2023-10-14,Cancelled,11.96
O12281,C00976,2023-04-29,Pending,28.01
O12282,C01239,2023-03-01,Pending,16.1
O12283,C01954,2023-11-11,shipped,15.47
O12284,C01088,2023-10-12,Shipped,15.29
O12285,C01151,2023-12-16,Shipped,25.22
O12286,C00081,2023-07-12,Pending,0.16
O12287,C01550,2023-07-16,shipped,13.1
O12288,C00818,2023-04-26,Shipped,19.82
O12289,C00867,2023-02-15,shipped,11.31
O12290,C01496,2023-05-19,shipped,14.58
O12291,C01632,2023-02-12,shipped,7.1
O12292,C00462,2023-03-07,Shipped,20.67
O12293,C00802,2023-10-19,Pending,12.95
O12294,C02060,2023-07-16,Pending,9.15
O12295,C01766,2023-09-17,Shipped,9.74
O12296,C02110,2023-12-03,Shipped,21.97
O12297,C02125,2023-02-22,Cancelled,22.43
O12298,C01654,2023-08-22,Shipped,12.17
O12299,C01668,2023-04-18,Shipped,3.1
O12300,C02025,2023-05-19,Cancelled,17.75
O12301,C01774,2023-05-07,shipped,19.53
O12302,C00733,2023-08-13,Pending,18.05
O12303,C01290,2023-05-29,Cancelled,9.95
O12304,C00128,2023-01-20,Shipped,18.5
O12305,C00094,2023-10-23,Pending,23.1
O12306,C00393,2023-01-12,Cancelled,26.44
O12307,C01130,2023-07-06,Pending,2.7
O12308,C00018,2023-12-24,Shipped,6.55
O12309,C01672,2023-08-11,Pending,8.28
O12310,C01710,2023-11-13,Cancelled,22.1
O12311,C01233,2023-06-16,shipped,6.6
O12312,C00833,2023-11-17,Pending,24.9
O12313,C01998,2023-10-25,Pending,14.37
O12314,C01422,2023-01-19,Cancelled,13.82
O12315,C01091,2023-06-25,Pending,0.63
O12316,C00414,2023-09-15,Shipped,24.47
O12317,C02064,2023-09-05,Pending,17.65
O12318,C01146,2023-11-30,Pending,7.48
O12319,C00557,2023-04-21,Cancelled,10.59
O12320,C00633,2023-02-19,Shipped,0.47
O12321,C00788,2023-04-06,Shipped,11.16
O12322,C01175,2023-06-14,Cancelled,25.71
O12323,C02074,2023-04-23,Shipped,10.27
O12324,C01582,2023-05-20,Pending,22.45
O12325,C01016,2023-08-18,Cancelled,20.35
O12326,C00799,2023-01-24,Shipped,1.44
O12327,C00405,2023-03-31,Pending,3.61
O12328,C01261,2023-01-16,Shipped,20.89
O12329,C02154,2023-08-05,shipped,6.57
O12330,C00414,2023-10-29,shipped,17.38
O12331,C01975,2023-09-09,Pending,2.0
O12332,C01529,2023-05-07,Pending,26.79
O12333,C00819,2023-01-20,Shipped,15.6
O12334,C02080,2023-04-15,Cancelled,4.5
O12335,C01413,2023-10-20,Cancelled,4.33
O12336,C00112,2023-01-15,Pending,13.9
O12337,C00802,2023-01-30,shipped,27.27
O12338,C02137,2023-05-26,Pending,16.41
O12339,C02055,2023-08-12,Shipped,7.54
O12340,C00722,2023-02-28,shipped,22.08
O12341,C00709,2023-10-04,shipped,28.77
O12342,C01871,2023-12-29,Shipped,9.53
O12343,C01697,2023-10-04,shipped,26.21
O12344,C01144,2023-09-20,Cancelled,6.09
O12345,C01317,2023-11-08,Shipped,3.64
O12346,C01428,2023-07-18,Shipped,1.52
O12347,C01291,2023-05-26,shipped,11.61
O12348,C00941,2023-05-20,Pending,0.76
O12349,C00868,2023-12-29,Pending,25.32
O12350,C01546,2023-04-02,Pending,29.45
O12351,C00781,2023-03-18,Cancelled,18.76
O12352,C00477,2023-11-10,Pending,26.06
O12353,C01163,2023-04-30,shipped,23.63
O12354,C01477,2023-08-09,Cancelled,10.13
O12355,C01555,2023-06-13,Cancelled,24.12
O12356,C01868,2023-12-15,shipped,2.71
O12357,C01047,2023-01-29,Cancelled,20.57
O12358,C01561,2023-03-31,Pending,12.65
O12359,C02087,2023-08-13,Shipped,25.49
O12360,C02170,2023-03-12,Pending,26.21
O12361,C00902,2023-06-11,Pending,3.88
O12362,C01459,2023-01-07,Pending,21.04
O12363,C01726,2023-04-05,Pending,22.8
O12364,C00066,2023-05-02,shipped,4.65
O12365,C01759,2023-03-09,Pending,27.69
O12366,C01342,2023-08-22,Shipped,20.14
O12367,C00087,2023-12-10,Pending,16.95
O12368,C01135,2023-07-12,Shipped,22.21
O12369,C01913,2023-05-17,Cancelled,8.26
O12370,C01852,2023-01-07,shipped,4.1
O12371,C01560,2023-01-26,Cancelled,23.04
O12372,C02139,2023-11-03,shipped,14.19
O12373,C01944,2023-03-16,shipped,19.21
O12374,C00366,2023-08-17,shipped,0.55
O12375,C00644,2023-09-24,shipped,12.72
O12376,C00532,2023-11-18,Shipped,23.93
O12377,C01988,2023-01-28,Pending,5.18
O12378,C01539,2023-12-31,Cancelled,1.43
O12379,C00839,2023-04-09,Cancelled,10.55
O12380,C00348,2023-12-23,Cancelled,20.04
O12381,C00630,2023-06-16,shipped,3.15
O12382,C00637,2023-10-04,shipped,2.08
O12383,C02162,2023-08-10,shipped,18.62
O12384,C01959,2023-10-24,Shipped,7.01
O12385,C00499,2023-03-17,Cancelled,24.73
O12386,C02132,2023-09-27,Pending,4.31
O12387,C00277,2023-10-30,Pending,2.36
O12388,C01374,2023-10-21,Pending,6.73
O12389,C01885,2023-11-06,Cancelled,4.13
O12390,C00507,2023-06-15,Cancelled,5.27
O12391,C00411,2023-03-25,Pending,1.66
O12392,C00965,2023-06-21,Pending,10.51
O12393,C01144,2023-03-31,shipped,22.68
O12394,C01872,2023-09-03,Cancelled,8.97
O12395,C00876,2023-01-06,shipped,7.06
O12396,C01523,2023-06-11,shipped,22.15
O12397,C01821,2023-06-01,Pending,4.43
O12398,C00803,2023-10-08,shipped,18.99
O12399,C00380,2023-06-16,shipped,5.3
O12400,C02028,2023-02-04,shipped,28.11
O12401,C02045,2023-11-19,shipped,29.93
O12402,C01035,2023-08-15,Cancelled,0.66
O12403,C00794,2023-03-19,Cancelled,5.74
O12404,C00098,2023-12-27,Pending,4.67
O12405,C01833,2023-12-10,Cancelled,20.32
O12406,C00780,2023-12-29,Shipped,28.3
O12407,C00025,2023-04-30,Cancelled,13.82
O12408,C00996,2023-04-19,Pending,12.63
O12409,C01533,2023-03-04,Cancelled,7.51
O12410,C00774,2023-01-06,Pending,8.09
O12411,C00210,2023-05-30,shipped,23.98
O12412,C00980,2023-04-14,shipped,16.43
O12413,C00883,2023-10-03,Shipped,23.23
O12414,C00154,2023-12-06,Cancelled,24.86
O12415,C01667,2023-11-24,Pending,23.41
O12416,C01554,2023-04-18,Cancelled,28.27
O12417,C01596,2023-06-27,shipped,29.73
O12418,C00757,2023-12-25,Cancelled,4.7
O12419,C02174,2023-06-16,Cancelled,16.66
O12420,C00980,2023-10-09,shipped,20.47
O12421,C00414,2023-06-30,Shipped,19.07
O12422,C01900,2023-01-04,shipped,9.06
O12423,C00775,2023-07-18,Cancelled,25.71
O12424,C00757,2023-05-30,Shipped,14.62
O12425,C01255,2023-07-18,Shipped,11.86
O12426,C01330,2023-10-05,Shipped,25.61
O12427,C01900,2023-04-15,shipped,25.69
O12428,C00369,2023-11-13,Pending,29.36
O12429,C01596,2023-02-22,Shipped,17.4
O12430,C01531,2023-10-02,Pending,18.74
O12431,C00590,2023-01-04,Pending,2.73
O12432,C01850,2023-07-31,Pending,19.14
O12433,C01309,2023-01-05,Pending,21.92
O12434,C00766,2023-01-22,Shipped,15.09
O12435,C01444,2023-06-26,Pending,15.7
O12436,C00551,2023-12-14,Pending,3.95
O12437,C01311,2023-05-27,shipped,17.53
O12438,C01733,2023-03-05,Shipped,14.9
O12439,C00757,2023-11-16,Cancelled,21.64
O12440,C01590,2023-09-21,Shipped,13.77
O12441,C01349,2023-12-14,Shipped,25.8
O12442,C01915,2023-08-05,Cancelled,6.95
O12443,C02170,2023-11-06,shipped,10.52
O12444,C01696,2023-06-28,Pending,26.15
O12445,C01117,2023-09-22,Pending,0.59
O12446,C01261,2023-11-01,Pending,8.24
O12447,C01138,2023-04-02,Cancelled,12.82
O12448,C01222,2023-12-11,Pending,3.13
O12449,C00060,2023-09-23,shipped,24.35
O12450,C00977,2023-01-27,Shipped,5.67
O12451,C00848,2023-08-28,Pending,23.42
O12452,C02169,2023-12-14,Pending,5.95
O12453,C02003,2023-08-24,Cancelled,2.45
O12454,C01488,2023-01-31,shipped,16.43
O12455,C00182,2023-04-11,shipped,3.53
O12456,C02169,2023-11-27,shipped,18.19
O12457,C01430,2023-03-05,Pending,16.95
O12458,C00075,2023-10-22,shipped,17.24
O12459,C01149,2023-07-25,shipped,7.7
O12460,C01141,2023-09-13,Cancelled,29.48
O12461,C01965,2023-09-08,Shipped,27.01
O12462,C00025,2023-06-13,shipped,5.23
O12463,C01890,2023-12-17,shipped,27.23
O12464,C01180,2023-12-01,shipped,25.59
O12465,C00122,2023-02-02,shipped,23.74
O12466,C02056,2023-07-24,Pending,14.36
O12467,C01309,2023-02-12,Shipped,19.81
O12468,C00540,2023-05-13,Cancelled,6.43
O12469,C00503,2023-12-18,Shipped,28.58
O12470,C02156,2023-05-12,Shipped,1.8
O12471,C01289,2023-01-22,shipped,2.29
O12472,C01458,2023-03-21,Cancelled,22.99
O12473,C01358,2023-11-01,shipped,25.19
O12474,C00230,2023-03-29,shipped,25.45
O12475,C01725,2023-08-14,Pending,20.83
O12476,C02031,2023-06-01,Cancelled,11.89
O12477,C01317,2023-01-22,Shipped,28.9
O12478,C02196,2023-11-04,Cancelled,21.11
O12479,C00543,2023-06-03,shipped,18.65
O12480,C01890,2023-02-16,Pending,5.43
O12481,C00552,2023-12-17,shipped,0.72
O12482,C01051,2023-10-31,Pending,29.99
O12483,C00575,2023-05-27,Shipped,26.23
O12484,C01619,2023-01-19,Shipped,8.95
O12485,C01754,2023-11-15,shipped,1.92
O12486,C00410,2023-09-23,Shipped,7.1
O12487,C01745,2023-03-02,shipped,9.4
O12488,C01264,2023-10-19,Shipped,3.4
O12489,C00584,2023-04-07,Cancelled,12.26
O12490,C01590,2023-07-02,Shipped,3.82
O12491,C00565,2023-06-29,shipped,25.68
O12492,C01144,2023-08-25,shipped,8.18
O12493,C00831,2023-12-08,Shipped,6.68
O12494,C00168,2023-01-13,shipped,10.75
O12495,C01750,2023-03-03,shipped,28.54
O12496,C01867,2023-05-26,Cancelled,23.93
O12497,C00659,2023-04-12,Cancelled,24.41
O12498,C00429,2023-12-18,shipped,4.07
O12499,C00633,2023-02-04,Pending,7.1
O12500,C01855,2023-02-11,Cancelled,15.75
O12501,C01447,2023-06-26,shipped,14.95
O12502,C01502,2023-11-09,Cancelled,5.77
O12503,C01030,2023-01-25,Cancelled,11.93
O12504,C00853,2023-07-10,Cancelled,22.79
O12505,C01651,2023-06-19,shipped,18.07
O12506,C01133,2023-01-17,Cancelled,14.28
O12507,C01262,2023-10-30,Cancelled,29.73
O12508,C00749,2023-09-17,Shipped,25.61
O12509,C00366,2023-09-15,shipped,17.54
O12510,C00543,2023-09-27,shipped,18.32
O12511,C00951,2023-09-25,Pending,22.78
O12512,C01479,2023-01-16,shipped,12.3
O12513,C00087,2023-12-31,Cancelled,9.37
O12514,C00682,2023-02-18,Shipped,19.39
O12515,C00704,2023-10-11,Shipped,20.12
O12516,C01091,2023-09-18,shipped,24.02
O12517,C00768,2023-12-11,shipped,15.58
O12518,C01772,2023-06-23,shipped,2.51
O12519,C00944,2023-03-30,Cancelled,20.43
O12520,C00936,2023-08-29,shipped,18.0
O12521,C00802,2023-01-15,Shipped,26.34
O12522,C00301,2023-05-22,Cancelled,20.52
O12523,C00892,2023-09-15,Shipped,15.11
O12524,C00505,2023-10-15,Pending,10.74
O12525,C01318,2023-11-08,Shipped,23.14
O12526,C01202,2023-11-13,Cancelled,13.23
O12527,C00776,2023-05-31,shipped,13.36
O12528,C00017,2023-01-03,Pending,1.42
O12529,C01561,2023-04-14,Cancelled,24.14
O12530,C00603,2023-06-10,Cancelled,21.85
O12531,C01903,2023-01-22,Cancelled,17.98
O12532,C00907,2023-04-24,shipped,10.76
O12533,C00147,2023-06-13,Shipped,12.33
O12534,C00191,2023-03-05,Shipped,18.03
O12535,C01666,2023-09-29,Shipped,11.26
O12536,C00293,2023-06-13,Pending,15.65
O12537,C00468,2023-01-11,Shipped,3.07
O12538,C00327,2023-01-13,Pending,20.53
O12539,C00884,2023-12-26,shipped,21.53
O12540,C01694,2023-04-11,Pending,12.45
O12541,C00381,2023-07-03,Cancelled,17.3
O12542,C00822,2023-10-25,Shipped,10.38
O12543,C01867,2023-07-29,Pending,7.32
O12544,C01553,2023-06-15,Shipped,16.68
O12545,C00536,2023-04-25,Shipped,27.34
O12546,C00985,2023-03-24,shipped,20.4
O12547,C01707,2023-10-06,Pending,4.37
O12548,C00069,2023-05-26,Shipped,17.29
O12549,C01187,2023-09-03,Cancelled,1.02
O12550,C01661,2023-01-18,shipped,29.61
O12551,C00213,2023-07-10,shipped,29.49
O12552,C02027,2023-11-09,Pending,21.9
O12553,C02098,2023-05-04,Cancelled,21.55
O12554,C00706,2023-12-14,Pending,27.42
O12555,C01313,2023-04-03,shipped,8.35
O12556,C01354,2023-07-15,Shipped,16.7
O12557,C00836,2023-02-21,shipped,5.1
O12558,C00619,2023-05-02,Shipped,19.38
O12559,C01755,2023-03-18,Cancelled,17.76
O12560,C00879,2023-07-02,shipped,25.45
O12561,C00991,2023-11-04,Shipped,8.23
O12562,C01487,2023-09-17,Shipped,19.31
O12563,C00742,2023-10-07,Cancelled,6.23
O12564,C01004,2023-07-18,shipped,3.16
O12565,C00602,2023-01-07,Cancelled,6.38
O12566,C00201,2023-02-14,Cancelled,11.04
O12567,C02040,2023-04-02,Cancelled,29.91
O12568,C01974,2023-10-22,Pending,15.2
O12569,C01080,2023-10-11,Pending,18.0
O12570,C01066,2023-09-23,shipped,12.64
O12571,C01493,2023-06-21,Shipped,4.2
O12572,C01015,2023-08-25,Shipped,26.84
O12573,C01703,2023-06-27,Cancelled,29.46
O12574,C00545,2023-09-06,Cancelled,7.63
O12575,C00574,2023-11-05,shipped,29.67
O12576,C00368,2023-08-20,shipped,22.46
O12577,C00974,2023-07-21,Shipped,6.96
O12578,C00612,2023-01-21,Shipped,11.81
O12579,C00075,2023-03-08,Pending,0.56
O12580,C02007,2023-11-03,Cancelled,20.59
O12581,C02085,2023-09-23,Shipped,29.45
O12582,C01838,2023-02-04,Shipped,8.74
O12583,C00129,2023-11-02,Cancelled,8.87
O12584,C00808,2023-08-06,shipped,11.84
O12585,C01569,2023-05-06,Pending,11.04
O12586,C01104,2023-04-06,Shipped,23.08
O12587,C00587,2023-06-15,Shipped,28.48
O12588,C01472,2023-02-26,Pending,21.9
O12589,C00361,2023-05-13,shipped,21.69
O12590,C00001,2023-12-01,shipped,13.27
O12591,C00996,2023-03-18,shipped,3.36
O12592,C01921,2023-02-28,shipped,11.29
O12593,C00931,2023-08-17,Cancelled,19.12
O12594,C00986,2023-06-19,shipped,5.03
O12595,C00814,2023-11-04,shipped,12.58
O12596,C01369,2023-01-15,Pending,19.53
O12597,C02124,2023-05-16,Cancelled,1.93
O12598,C01296,2023-03-18,Shipped,21.51
O12599,C00329,2023-03-28,shipped,27.06
O12600,C00247,2023-05-02,Cancelled,21.64
O12601,C01515,2023-08-15,Shipped,10.38
O12602,C00838,2023-05-05,Pending,25.83
O12603,C00328,2023-11-22,shipped,6.73
O12604,C01301,2023-11-13,Pending,27.54
O12605,C00664,2023-04-18,Shipped,1.6
O12606,C00777,2023-04-13,Shipped,18.57
O12607,C01877,2023-02-08,Shipped,3.65
O12608,C01774,2023-12-07,Shipped,8.4
O12609,C00472,2023-03-20,Pending,19.83
O12610,C01667,2023-07-22,shipped,14.63
O12611,C00516,2023-06-15,Cancelled,10.58
O12612,C01555,2023-02-10,Cancelled,3.52
O12613,C00409,2023-11-01,Pending,15.16
O12614,C01963,2023-08-18,Cancelled,19.22
O12615,C00775,2023-05-29,Pending,18.74
O12616,C01809,2023-06-24,Pending,5.59
O12617,C00549,2023-12-28,shipped,18.42
O12618,C01152,2023-06-21,Pending,25.46
O12619,C02058,2023-09-19,shipped,11.42
O12620,C01814,2023-12-10,Pending,16.63
O12621,C01931,2023-01-31,Cancelled,25.27
O12622,C01968,2023-02-17,Pending,0.97
O12623,C01762,2023-03-18,Shipped,5.97
O12624,C00818,2023-09-28,shipped,20.64
O12625,C02090,2023-09-10,Shipped,27.19
O12626,C00279,2023-11-12,Pending,5.94
O12627,C00045,2023-05-12,shipped,6.11
O12628,C01137,2023-05-02,Shipped,10.42
O12629,C00494,2023-10-05,Cancelled,1.97
O12630,C01318,2023-06-10,Pending,23.55
O12631,C01675,2023-02-02,shipped,3.78
O12632,C00937,2023-12-22,shipped,0.37
O12633,C00842,2023-01-30,shipped,11.44
O12634,C00359,2023-06-11,Cancelled,22.58
O12635,C01798,2023-10-20,shipped,11.22
O12636,C01766,2023-01-26,Pending,2.03
O12637,C00983,2023-03-06,Shipped,9.58
O12638,C01539,2023-06-12,Shipped,12.35
O12639,C02076,2023-09-01,Shipped,27.1
O12640,C00707,2023-07-08,Cancelled,26.26
O12641,C01713,2023-08-03,Shipped,2.14
O12642,C00585,2023-12-01,Cancelled,27.67
O12643,C01824,2023-05-28,Pending,27.68
O12644,C00320,2023-05-20,Cancelled,11.89
O12645,C01534,2023-08-31,Shipped,0.45
O12646,C01812,2023-12-16,Cancelled,18.9
O12647,C00662,2023-11-22,Shipped,6.83
O12648,C01238,2023-06-16,Cancelled,9.33
O12649,C00024,2023-09-26,Pending,12.94
O12650,C00330,2023-01-29,shipped,15.5
O12651,C00441,2023-02-25,shipped,12.38
O12652,C01611,2023-10-24,Cancelled,8.77
O12653,C01495,2023-09-03,shipped,24.13
O12654,C00816,2023-12-01,Shipped,7.1
O12655,C01337,2023-03-30,Shipped,0.03
O12656,C00635,2023-08-20,Shipped,8.4
O12657,C01931,2023-01-16,Cancelled,15.72
O12658,C00525,2023-09-08,Shipped,8.46
O12659,C01251,2023-11-10,Shipped,12.76
O12660,C01437,2023-03-22,shipped,28.26
O12661,C00435,2023-10-30,Cancelled,13.0
O12662,C01023,2023-05-03,Shipped,15.71
O12663,C01516,2023-02-24,Cancelled,0.14
O12664,C01761,2023-07-16,Shipped,28.59
O12665,C00643,2023-02-18,Cancelled,17.47
O12666,C01328,2023-07-09,Pending,15.4
O12667,C00656,2023-11-08,Pending,6.02
O12668,C01887,2023-11-01,Cancelled,13.59
O12669,C01909,2023-03-12,Shipped,26.95
O12670,C01392,2023-08-09,Cancelled,26.04
O12671,C01542,2023-10-24,Shipped,27.86
O12672,C01116,2023-03-21,Pending,5.15
O12673,C00686,2023-01-23,Cancelled,14.08
O12674,C00434,2023-12-02,shipped,28.43
O12675,C02096,2023-12-01,shipped,5.56
O12676,C00362,2023-09-17,shipped,0.42
O12677,C00295,2023-05-31,Pending,1.48
O12678,C02056,2023-05-16,Pending,7.15
O12679,C01486,2023-02-18,Cancelled,11.68
O12680,C00314,2023-12-28,Cancelled,7.55
O12681,C00216,2023-03-05,Shipped,5.33
O12682,C01347,2023-01-09,Shipped,23.67
O12683,C01365,2023-07-02,Shipped,4.22
O12684,C01235,2023-07-24,Cancelled,23.21
O12685,C02007,2023-06-22,Shipped,6.17
O12686,C00773,2023-08-30,Pending,17.47
O12687,C00245,2023-01-19,Pending,12.3
O12688,C02118,2023-05-20,Pending,14.24
O12689,C02122,2023-09-15,Cancelled,4.14
O12690,C00886,2023-12-02,shipped,23.38
O12691,C01732,2023-12-04,shipped,2.14
O12692,C01317,2023-06-14,Pending,23.75
O12693,C01330,2023-07-05,Cancelled,4.68
O12694,C01097,2023-05-10,shipped,26.49
O12695,C01213,2023-07-20,shipped,19.58
O12696,C01528,2023-10-01,Cancelled,1.9
O12697,C00129,2023-01-21,shipped,29.35
O12698,C01222,2023-08-02,Pending,28.44
O12699,C01827,2023-02-17,Cancelled,14.87
O12700,C00900,2023-01-07,shipped,5.64
O12701,C00158,2023-01-07,Pending,8.59
O12702,C01925,2023-09-02,Pending,27.45
O12703,C01532,2023-07-22,shipped,17.29
O12704,C01622,2023-07-30,shipped,5.46
O12705,C00783,2023-09-22,shipped,19.49
O12706,C00593,2023-05-02,Shipped,14.75
O12707,C02015,2023-07-23,shipped,18.89
O12708,C00438,2023-05-17,shipped,12.64
O12709,C01036,2023-02-27,Cancelled,21.83
O12710,C02138,2023-07-28,Shipped,11.22
O12711,C01086,2023-04-04,shipped,26.24
O12712,C01953,2023-11-15,Cancelled,10.21
O12713,C00134,2023-04-13,Cancelled,24.89
O12714,C01614,2023-02-18,Shipped,17.8
O12715,C01461,2023-11-16,Shipped,24.54
O12716,C00940,2023-09-07,Cancelled,19.15
O12717,C00387,2023-03-08,Pending,21.71
O12718,C00284,2023-12-15,Pending,17.8
O12719,C00809,2023-07-02,Shipped,18.19
O12720,C01138,2023-12-07,Cancelled,7.57
O12721,C01663,2023-12-04,Pending,5.29
O12722,C01398,2023-05-01,Pending,2.73
O12723,C01301,2023-01-06,Shipped,6.21
O12724,C01553,2023-09-05,Cancelled,19.32
O12725,C01713,2023-03-05,shipped,10.04
O12726,C00576,2023-10-21,shipped,4.15
O12727,C01677,2023-04-10,Cancelled,15.42
O12728,C01555,2023-08-17,Shipped,17.91
O12729,C00122,2023-05-14,Shipped,16.26
O12730,C01879,2023-03-16,Pending,18.42
O12731,C00701,2023-01-25,shipped,10.42
O12732,C01111,2023-04-18,Cancelled,6.33
O12733,C00682,2023-03-25,shipped,26.44
O12734,C00855,2023-04-17,Cancelled,25.13
O12735,C00482,2023-06-27,Pending,12.38
O12736,C01181,2023-04-14,Cancelled,29.45
O12737,C00569,2023-06-14,Pending,9.74
O12738,C00400,2023-03-15,Shipped,16.21
O12739,C00785,2023-09-18,Pending,3.6
O12740,C00708,2023-05-23,Cancelled,27.55
O12741,C00297,2023-06-15,Cancelled,26.29
O12742,C00989,2023-01-17,shipped,8.17
O12743,C00932,2023-03-18,Pending,18.42
O12744,C01665,2023-07-08,shipped,9.88
O12745,C00487,2023-08-02,Pending,8.56
O12746,C01288,2023-01-06,Cancelled,6.26
O12747,C00814,2023-02-16,Shipped,10.5
O12748,C00319,2023-10-15,Shipped,12.88
O12749,C00222,2023-07-16,shipped,20.49
O12750,C01948,2023-06-20,Shipped,23.2
O12751,C00233,2023-01-21,Shipped,13.57
O12752,C01669,2023-12-19,shipped,12.47
O12753,C01705,2023-02-26,Shipped,0.8
