order_id,product_id,quantity,discount
O12442,P384,7,6.16
O12442,P127,1,13.25
O12443,P326,6,14.26
O12443,P376,4,0.86
O12443,P296,4,12.96
O12443,P341,6,13.65
O12444,P125,4,13.84
O12444,P100,8,17.24
O12445,P150,2,14.56
O12446,P303,8,6.43
O12446,P363,6,11.48
O12447,P182,4,14.71
O12447,P247,3,7.57
O12447,P270,4,11.97
O12447,P149,8,10.28
O12447,P158,3,5.61
O12448,P390,8,8.64
O12448,P287,7,6.12
O12449,P281,4,16.28
O12449,P280,7,12.66
O12449,P136,7,18.74
O12450,P302,4,3.02
O12451,P200,7,4.54
O12452,P370,6,2.99
O12453,P132,1,7.55
O12453,P193,8,11.43
O12454,P189,4,13.44
O12454,P295,2,4.57
O12454,P281,2,0.07
O12455,P242,2,9.65
O12455,P356,3,16.75
O12455,P226,5,14.11
O12455,P395,8,17.89
O12455,P252,2,13.02
O12456,P216,7,14.19
O12456,P294,5,18.11
O12456,P224,4,14.13
O12456,P195,2,2.49
O12456,P100,8,18.0
O12457,P378,2,4.55
O12458,P310,2,10.09
O12458,P152,5,8.41
O12458,P366,5,4.09
O12458,P396,8,15.75
O12459,P231,5,4.9
O12459,P332,3,14.44
O12460,P381,8,19.21
O12460,P388,3,14.68
O12460,P266,2,10.58
O12461,P200,5,19.24
O12461,P112,6,14.51
O12461,P140,4,5.15
O12462,P299,3,2.92
O12463,P278,6,11.3
O12463,P101,7,16.66
O12463,P302,7,17.58
O12463,P363,1,7.19
O12463,P350,3,7.65
O12464,P308,8,7.52
O12465,P249,1,13.23
O12465,P364,2,3.78
O12465,P379,7,13.26
O12465,P290,7,16.15
O12466,P107,6,7.92
O12467,P320,4,18.3
O12467,P303,7,1.8
O12467,P149,5,8.92
O12467,P314,6,4.57
O12468,P266,6,7.28
O12468,P344,1,13.57
O12468,P103,8,11.32
O12468,P160,6,5.42
O12469,P226,7,12.25
O12469,P113,4,10.88
O12469,P143,6,5.27
O12469,P361,2,18.76
O12469,P222,7,18.47
O12470,P362,5,7.99
O12470,P274,8,8.52
O12470,P280,1,10.49
O12470,P206,3,0.38
O12471,P297,7,2.32
O12471,P276,5,14.24
O12471,P372,7,15.5
O12471,P253,7,19.25
O12472,P228,2,13.57
O12472,P314,2,13.13
O12473,P300,4,8.14
O12473,P299,8,11.47
O12473,P286,5,1.74
O12473,P371,5,0.57
O12474,P354,7,4.62
O12474,P102,5,9.99
O12474,P168,6,10.35
O12474,P104,4,4.7
O12474,P379,4,13.58
O12475,P222,3,1.86
O12475,P192,5,17.07
O12475,P135,2,3.36
O12476,P240,8,11.06
O12476,P319,7,13.35
O12476,P120,8,8.96
O12477,P399,1,11.86
O12477,P197,8,12.58
O12478,P300,7,11.0
O12478,P136,1,9.41
O12478,P142,2,13.92
O12479,P278,5,8.7
O12479,P214,7,12.38
O12479,P361,7,6.4
O12480,P246,7,9.45
O12480,P103,5,7.22
O12480,P381,5,16.68
O12480,P108,8,9.42
O12481,P357,2,2.77
O12481,P105,1,0.29
O12481,P386,6,13.98
O12481,P321,2,10.68
O12481,P318,8,10.85
O12482,P143,3,7.6
O12482,P303,3,14.61
O12482,P214,8,4.91
O12483,P239,7,16.19
O12483,P374,3,0.83
O12483,P272,1,10.36
O12484,P160,6,11.06
O12484,P384,5,2.75
O12484,P315,2,3.69
O12485,P264,8,5.62
O12485,P364,1,0.82
O12486,P182,2,4.77
O12486,P322,6,12.01
O12486,P158,3,3.88
O12487,P397,8,2.85
O12487,P391,6,10.96
O12487,P393,3,10.92
O12487,P248,3,1.78
O12488,P232,6,0.18
O12488,P227,2,16.95
O12488,P356,3,7.8
O12489,P133,4,7.53
O12489,P176,8,10.26
O12490,P265,8,4.63
O12491,P216,4,12.39
O12491,P320,7,1.49
O12491,P225,7,0.09
O12491,P298,6,3.42
O12491,P198,3,16.65
O12492,P312,1,17.27
O12493,P272,8,8.49
O12493,P224,7,14.64
O12493,P169,3,0.46
O12493,P376,3,11.72
O12493,P121,8,16.25
O12494,P231,2,15.99
O12494,P126,3,3.05
O12494,P299,2,3.93
O12494,P361,6,7.51
O12495,P299,8,19.48
O12495,P160,5,4.37
O12495,P282,8,11.43
O12496,P365,7,14.5
O12496,P182,8,9.07
O12496,P221,4,19.29
O12497,P228,5,1.9
O12497,P346,3,16.46
O12497,P274,7,11.39
O12497,P262,2,12.56
O12498,P133,5,12.45
O12498,P359,8,11.0
O12498,P234,8,7.8
O12498,P325,6,1.29
O12499,P386,1,18.68
O12499,P386,1,14.43
O12499,P237,3,7.21
O12499,P270,8,11.77
O12499,P260,6,13.97
O12500,P383,4,0.83
O12500,P380,4,10.84
O12500,P286,5,12.09
O12501,P200,2,18.23
O12501,P258,6,5.19
O12501,P215,3,2.38
O12501,P278,1,15.93
O12501,P239,1,8.09
O12502,P349,3,1.45
O12502,P216,6,8.8
O12502,P334,5,12.64
O12502,P102,8,13.66
O12502,P121,5,6.32
O12503,P344,1,15.99
O12504,P365,4,12.88
O12504,P289,5,3.04
O12505,P288,5,6.81
O12505,P279,4,7.31
O12505,P209,6,5.08
O12505,P220,8,5.53
O12506,P173,7,11.34
O12506,P286,8,17.83
O12506,P133,5,15.26
O12507,P111,8,14.62
O12507,P133,5,9.42
O12507,P318,7,2.32
O12507,P380,1,4.15
O12507,P292,6,18.72
O12508,P215,2,15.1
O12508,P335,8,15.61
O12508,P208,3,6.9
O12508,P363,5,5.47
O12509,P313,7,2.8
O12509,P387,4,14.07
O12509,P141,3,1.14
O12509,P145,4,2.8
O12510,P253,3,18.31
O12511,P195,8,19.83
O12511,P291,6,2.61
O12511,P347,5,1.83
O12511,P270,8,4.45
O12512,P235,4,17.62
O12512,P247,5,0.88
O12512,P175,8,4.24
O12512,P393,5,16.54
O12513,P289,3,2.49
O12513,P278,5,0.64
O12513,P326,1,5.33
O12513,P291,1,9.73
O12513,P239,1,15.08
O12514,P143,2,18.41
O12514,P186,6,5.13
O12514,P218,1,10.79
O12514,P106,8,10.56
O12514,P316,1,17.93
O12515,P232,3,18.93
O12516,P378,3,6.57
O12516,P175,5,3.36
O12516,P332,1,13.34
O12517,P121,4,5.42
O12517,P226,3,3.06
O12517,P223,1,3.28
O12518,P269,2,6.2
O12518,P186,8,0.82
O12518,P372,7,14.83
O12519,P288,4,0.45
O12519,P192,3,4.78
O12519,P104,8,18.1
O12520,P211,6,13.32
O12520,P306,7,0.1
O12520,P346,2,11.6
O12520,P335,4,7.83
O12521,P341,5,16.93
O12521,P356,2,15.46
O12521,P308,7,7.14
O12521,P271,4,17.39
O12522,P397,4,3.94
O12523,P111,4,18.19
O12523,P155,1,7.77
O12523,P315,5,9.96
O12523,P321,3,8.4
O12524,P395,2,13.4
O12524,P138,3,10.8
O12525,P248,1,0.8
O12525,P180,1,1.74
O12526,P130,2,14.0
O12526,P102,2,0.22
O12526,P102,4,15.34
O12526,P232,5,19.59
O12526,P275,2,0.08
O12527,P139,8,2.45
O12527,P154,2,12.68
O12527,P103,8,3.57
O12527,P223,7,1.88
O12528,P132,8,13.23
O12528,P390,5,0.85
O12528,P208,8,19.44
O12528,P241,3,12.78
O12529,P110,6,10.02
O12529,P339,3,2.02
O12529,P298,6,6.8
O12529,P322,1,2.17
O12529,P226,4,1.41
O12530,P246,6,4.83
O12530,P192,5,8.96
O12531,P227,4,11.03
O12531,P278,4,18.68
O12531,P173,2,11.94
O12531,P179,8,2.47
O12532,P346,5,5.96
O12532,P320,4,10.8
O12532,P317,8,5.5
O12532,P291,5,19.03
O12532,P273,7,11.6
O12533,P304,4,4.64
O12534,P312,6,1.05
O12534,P219,6,8.56
O12534,P170,8,7.9
O12534,P250,7,13.08
O12534,P203,4,16.41
O12535,P326,7,11.38
O12535,P335,8,7.04
O12535,P223,3,0.11
O12536,P274,6,0.07
O12536,P393,1,14.13
O12536,P271,2,13.08
O12536,P170,3,16.66
O12536,P258,5,7.12
O12537,P254,6,11.1
O12537,P166,3,0.64
O12538,P270,1,16.5
O12538,P255,7,9.9
O12539,P103,5,12.6
O12539,P205,6,2.5
O12539,P105,8,3.87
O12540,P150,8,12.1
O12540,P343,5,17.99
O12540,P383,3,4.5
O12541,P325,5,15.72
O12541,P241,6,13.91
O12541,P105,5,18.47
O12541,P226,1,0.77
O12541,P241,5,1.17
O12542,P222,1,15.89
O12543,P100,4,2.22
O12543,P319,2,16.69
O12544,P324,6,14.46
O12544,P138,7,19.81
O12544,P245,6,13.57
O12544,P399,2,4.82
O12545,P168,6,13.31
O12545,P160,2,7.34
O12545,P374,4,2.78
O12546,P266,7,17.58
O12546,P207,2,19.67
O12547,P189,5,15.84
O12547,P188,8,3.22
O12548,P150,5,12.74
O12548,P361,7,5.23
O12549,P205,7,16.05
O12549,P134,6,5.3
O12549,P147,1,18.08
O12549,P318,4,16.08
O12549,P345,7,8.33
O12550,P318,1,11.99
O12550,P304,2,1.93
O12551,P239,5,9.39
O12552,P265,1,10.58
O12552,P288,8,15.87
O12553,P157,4,13.35
O12554,P112,6,18.68
O12554,P284,2,8.78
O12554,P399,8,4.23
O12554,P293,5,14.51
O12554,P385,3,2.24
O12555,P327,6,18.06
O12555,P110,6,5.7
O12556,P307,7,10.59
O12556,P128,8,4.29
O12556,P138,2,17.48
O12557,P285,2,9.81
O12558,P341,2,18.34
O12559,P225,2,12.71
O12559,P141,6,8.38
O12559,P348,4,5.4
O12559,P146,3,9.52
O12559,P113,1,8.73
O12560,P141,3,6.63
O12560,P294,5,11.64
O12560,P339,2,9.45
O12560,P369,2,10.36
O12561,P206,2,2.87
O12561,P249,3,5.05
O12561,P116,4,14.75
O12562,P169,4,19.07
O12562,P142,5,5.61
O12562,P215,4,8.94
O12562,P372,2,19.26
O12563,P213,6,16.49
O12564,P246,8,14.37
O12564,P161,4,14.38
O12565,P273,6,5.52
O12565,P236,4,7.45
O12566,P396,2,7.44
O12567,P244,8,19.14
O12567,P152,4,18.21
O12567,P204,8,9.38
O12567,P357,2,10.51
O12567,P306,3,11.77
O12568,P296,1,10.26
O12569,P156,5,0.6
O12569,P151,7,1.97
O12569,P152,3,19.18
O12570,P361,7,2.92
O12570,P201,7,0.23
O12571,P175,7,6.25
O12571,P243,6,17.77
O12572,P367,1,4.94
O12573,P304,3,9.64
O12574,P225,8,17.61
O12574,P270,7,14.2
O12574,P263,1,17.63
O12575,P171,8,0.32
O12575,P391,8,1.89
O12575,P196,7,18.98
O12576,P191,1,1.64
O12576,P351,4,6.86
O12577,P266,5,1.53
O12578,P132,5,1.29
O12578,P111,6,1.38
O12578,P135,1,15.16
O12578,P129,5,6.17
O12579,P131,2,18.43
O12579,P333,1,4.46
O12580,P170,3,19.66
O12580,P337,3,11.69
O12581,P117,5,19.76
O12582,P302,6,9.67
O12582,P297,3,1.01
O12582,P257,4,9.77
O12582,P370,5,17.99
O12582,P187,3,8.03
O12583,P109,4,0.66
O12584,P237,4,8.36
O12584,P161,8,15.08
O12584,P331,5,6.36
O12584,P174,3,0.16
O12584,P143,2,8.5
O12585,P189,6,11.23
O12585,P235,4,8.34
O12586,P258,1,16.26
O12586,P192,4,11.01
O12586,P397,6,18.59
O12587,P313,8,1.88
O12587,P346,5,12.5
O12588,P153,8,17.84
O12588,P228,7,1.03
O12589,P376,6,3.25
O12589,P169,8,11.37
O12589,P336,6,5.98
O12590,P291,1,0.12
O12591,P104,2,0.89
O12591,P213,5,6.99
O12591,P304,1,0.27
O12591,P281,4,1.75
O12591,P288,7,13.26
O12592,P281,6,3.98
O12592,P337,3,18.49
O12592,P366,2,6.87
O12592,P134,3,7.38
O12593,P329,2,8.04
O12593,P355,2,4.02
O12594,P312,2,1.78
O12594,P310,8,15.55
O12594,P330,7,13.2
O12595,P285,1,12.44
O12595,P336,3,19.57
O12595,P300,1,18.56
O12596,P101,5,10.03
O12596,P370,5,17.76
O12596,P296,7,7.67
O12596,P231,5,4.58
O12597,P294,4,11.14
O12597,P215,3,1.46
O12597,P140,3,7.01
O12597,P119,2,13.41
O12598,P275,2,3.67
O12598,P145,3,2.75
O12598,P227,1,6.62
O12599,P259,2,0.94
O12599,P231,5,11.73
O12599,P309,1,14.5
O12599,P209,8,2.78
O12599,P315,7,0.56
O12600,P213,4,10.85
O12600,P315,8,8.55
O12601,P391,8,0.12
O12601,P194,2,9.39
O12602,P382,5,12.64
O12602,P336,4,14.8
O12602,P221,6,9.49
O12602,P349,8,16.55
O12602,P305,1,12.39
O12603,P310,5,13.77
O12604,P168,7,15.79
O12604,P209,3,3.97
O12604,P114,5,7.68
O12605,P197,3,7.7
O12605,P138,7,1.86
O12605,P243,4,10.73
O12605,P260,6,17.36
O12606,P393,4,11.18
O12606,P162,6,15.07
O12606,P365,8,11.26
O12606,P101,2,1.64
O12607,P312,5,10.89
O12607,P155,2,11.04
O12607,P286,6,15.3
O12607,P309,3,2.33
O12607,P209,5,16.12
O12608,P351,7,19.84
O12608,P123,4,1.01
O12609,P174,2,7.44
O12609,P195,1,7.14
O12610,P237,7,6.72
O12610,P228,4,3.91
O12610,P262,6,5.15
O12610,P104,4,7.35
O12610,P346,5,18.61
O12611,P396,5,13.94
O12611,P313,4,5.67
O12611,P215,6,4.53
O12611,P121,3,2.29
O12611,P390,5,13.87
O12612,P326,4,13.64
O12612,P148,3,8.65
O12612,P224,7,14.76
O12612,P244,3,12.42
O12612,P388,4,12.03
O12613,P256,4,5.35
O12613,P380,7,5.33
O12613,P316,1,5.38
O12614,P176,8,8.39
O12615,P394,3,1.66
O12615,P207,5,16.7
O12615,P240,4,3.77
O12615,P126,3,7.78
O12616,P341,8,5.84
O12616,P190,6,3.84
O12616,P136,4,17.62
O12617,P296,2,12.72
O12617,P230,8,17.63
O12617,P272,7,7.84
O12617,P180,7,10.67
O12618,P218,7,8.32
O12618,P394,3,5.37
O12618,P241,1,17.61
O12619,P182,6,19.47
O12619,P214,1,7.14
O12619,P112,1,0.24
O12619,P174,6,11.14
O12619,P241,8,0.28
O12620,P161,2,15.85
O12620,P353,5,18.99
O12621,P187,2,7.58
O12621,P207,7,4.26
O12621,P206,6,7.76
O12622,P132,5,5.4
O12622,P340,4,2.04
O12622,P213,5,14.48
O12623,P340,7,19.12
O12623,P203,3,13.55
O12623,P233,8,2.74
O12623,P287,4,6.39
O12624,P381,3,18.62
O12624,P212,1,7.81
O12624,P343,4,19.66
O12624,P189,1,7.97
O12624,P249,4,8.76
O12625,P152,8,7.1
O12626,P186,2,7.3
O12626,P104,5,18.84
O12627,P304,6,17.48
O12627,P326,8,18.01
O12627,P317,3,17.99
O12628,P242,1,11.91
O12628,P129,5,13.54
O12628,P380,3,9.33
O12628,P262,1,2.89
O12628,P286,2,8.78
O12629,P213,7,16.14
O12629,P173,5,2.68
O12630,P280,8,15.89
O12630,P109,2,17.38
O12630,P229,2,15.02
O12631,P295,7,7.87
O12631,P255,3,0.46
O12631,P333,5,8.67
O12631,P394,3,9.71
O12632,P260,6,14.79
O12632,P112,8,15.47
O12633,P305,2,14.11
O12633,P226,8,7.06
O12633,P298,2,12.44
O12633,P390,3,9.34
O12634,P318,8,9.02
O12634,P349,6,17.89
O12634,P143,7,4.56
O12634,P396,3,13.36
O12634,P223,1,5.22
O12635,P190,7,8.17
O12635,P368,7,9.31
O12635,P337,6,9.05
O12635,P227,2,8.29
O12636,P343,2,3.34
O12636,P125,1,15.11
O12636,P287,3,3.99
O12636,P246,6,19.58
O12637,P366,5,17.75
O12637,P213,8,1.82
O12637,P340,1,6.83
O12638,P281,5,1.58
O12638,P286,4,17.26
O12638,P339,1,3.13
O12639,P212,2,9.79
O12639,P138,5,13.93
O12639,P318,2,0.13
O12639,P109,5,18.73
O12639,P116,4,16.57
O12640,P304,3,6.04
O12641,P282,6,0.83
O12641,P218,3,4.2
O12641,P328,6,3.35
O12641,P157,5,12.19
O12641,P309,5,17.62
O12642,P301,6,14.4
O12642,P155,5,5.15
O12642,P259,1,18.29
O12643,P224,3,5.24
O12643,P229,3,5.14
O12644,P248,8,0.34
O12645,P283,4,13.49
O12645,P183,1,10.06
O12645,P359,7,14.32
O12646,P376,8,17.18
O12646,P364,1,17.57
O12647,P156,1,6.43
O12647,P261,7,7.72
O12648,P366,1,13.2
O12648,P258,8,11.03
O12649,P315,1,11.93
O12649,P111,2,5.86
O12649,P380,7,12.83
O12650,P378,3,10.43
O12650,P340,2,11.1
O12651,P163,8,9.75
O12651,P146,7,13.03
O12651,P272,7,15.51
O12652,P282,4,16.19
O12652,P134,2,17.63
O12653,P126,6,3.5
O12653,P241,5,0.57
O12654,P222,1,17.95
O12654,P172,8,17.74
O12655,P103,3,8.11
O12655,P271,7,16.85
O12655,P350,6,1.57
O12655,P274,3,18.47
O12655,P252,6,9.76
O12656,P140,1,7.43
O12656,P201,7,16.92
O12656,P187,6,18.82
O12657,P342,2,11.1
O12657,P171,7,8.22
O12657,P319,3,1.61
O12658,P155,2,9.74
O12658,P248,4,7.72
O12659,P314,1,15.19
O12659,P185,7,13.88
O12659,P180,7,0.24
O12660,P309,3,16.23
O12660,P288,8,12.91
O12661,P243,8,6.82
O12661,P185,6,0.74
O12661,P372,6,0.36
O12662,P297,3,7.56
O12662,P146,3,10.71
O12662,P340,2,16.67
O12662,P182,1,0.33
O12662,P340,3,7.58
O12663,P375,2,14.79
O12663,P224,8,13.07
O12663,P350,7,15.32
O12663,P386,6,14.88
O12663,P160,5,18.01
O12664,P354,5,18.56
O12664,P223,4,9.9
O12664,P266,5,11.02
O12665,P390,4,13.62
O12665,P310,8,9.99
O12665,P243,8,15.32
O12665,P159,5,12.17
O12666,P104,4,14.18
O12666,P322,3,8.26
O12666,P399,7,11.04
O12667,P197,8,16.0
O12668,P124,1,19.03
O12668,P369,4,12.64
O12668,P210,4,19.91
O12668,P229,3,5.24
O12669,P251,2,1.01
O12669,P399,2,5.92
O12669,P134,5,10.56
O12670,P365,5,9.08
O12670,P120,4,11.17
O12670,P309,2,16.84
O12670,P304,6,4.46
O12671,P326,1,16.16
O12672,P378,1,19.71
O12672,P147,4,0.15
O12672,P380,4,13.42
O12672,P191,7,3.04
O12672,P281,4,2.62
O12673,P288,3,6.39
O12673,P340,5,12.49
O12673,P342,3,12.97
O12673,P121,3,17.98
O12673,P327,2,19.81
O12674,P122,8,18.4
O12675,P191,3,3.31
O12675,P197,4,3.66
O12675,P176,1,19.63
O12675,P375,7,16.02
O12675,P369,7,16.65
O12676,P386,8,14.78
O12677,P160,7,2.46
O12677,P359,5,19.19
O12677,P283,3,2.45
O12677,P146,8,11.09
O12677,P271,7,1.71
O12678,P192,8,2.88
O12678,P382,5,18.72
O12678,P327,5,19.49
O12678,P256,2,0.61
O12678,P368,8,10.2
O12679,P358,1,8.85
O12679,P274,2,18.96
O12680,P162,4,13.36
O12680,P108,3,4.7
O12680,P203,6,13.43
O12681,P108,2,8.2
O12681,P201,3,18.22
O12681,P288,8,12.81
O12681,P223,7,15.4
O12681,P274,4,11.42
O12682,P212,8,18.07
O12682,P233,2,9.2
O12682,P399,6,2.19
O12682,P195,6,14.42
O12683,P191,2,1.06
O12684,P238,2,4.56
O12684,P233,6,11.88
O12684,P271,6,19.2
O12684,P194,5,13.22
O12684,P289,2,1.81
O12685,P289,6,8.18
O12685,P162,4,6.11
O12685,P279,1,5.64
O12685,P307,2,9.24
O12685,P167,7,4.02
O12686,P335,2,14.26
O12687,P241,6,11.22
O12688,P363,2,18.13
O12689,P240,2,9.92
O12689,P239,6,5.69
O12689,P330,3,11.02
O12689,P295,6,12.74
O12689,P321,1,11.45
O12690,P159,1,17.14
O12690,P227,4,0.66
O12691,P253,2,3.29
O12691,P384,4,13.11
O12692,P130,7,7.29
O12692,P368,8,11.87
O12692,P348,4,0.33
O12692,P242,8,19.01
O12692,P334,8,3.02
O12693,P145,4,8.03
O12693,P205,2,8.24
O12694,P280,4,1.47
O12695,P126,3,2.83
O12695,P305,1,5.05
O12696,P257,1,9.25
O12696,P261,4,18.96
O12696,P332,5,17.08
O12696,P112,3,17.78
O12697,P176,7,11.4
O12697,P262,5,5.36
O12697,P243,3,6.11
O12697,P316,3,16.44
O12697,P161,8,17.03
O12698,P158,8,9.85
O12699,P202,2,9.61
O12699,P159,3,2.22
O12699,P276,8,17.95
O12700,P211,6,3.18
O12700,P390,8,14.84
O12700,P120,4,5.0
O12700,P150,4,15.91
O12700,P250,6,9.3
O12701,P379,2,12.65
O12701,P145,3,15.87
O12701,P275,6,7.98
O12702,P127,5,14.25
O12702,P252,1,19.67
O12702,P371,7,12.35
O12702,P244,7,1.71
O12702,P352,1,0.39
O12703,P317,3,14.24
O12703,P251,7,2.0
O12703,P381,7,10.77
O12703,P235,4,15.7
O12703,P315,1,0.38
O12704,P285,8,3.99
O12704,P189,3,3.81
O12704,P328,5,12.77
O12705,P305,1,2.39
O12705,P389,7,17.29
O12705,P185,3,14.07
O12705,P253,5,7.67
O12705,P390,6,4.58
O12706,P120,5,10.9
O12706,P370,8,0.55
O12707,P390,2,5.51
O12707,P160,4,2.43
O12708,P229,4,11.95
O12709,P335,2,13.7
O12709,P191,7,18.45
O12710,P106,7,17.81
O12710,P119,3,16.47
O12710,P187,4,2.73
O12711,P273,2,18.88
O12711,P246,6,8.47
O12712,P192,5,12.9
O12713,P321,2,8.25
O12714,P365,3,19.66
O12714,P218,1,5.37
O12714,P123,1,11.47
O12715,P379,6,10.9
O12716,P241,5,3.32
O12716,P161,6,2.63
O12716,P170,5,9.95
O12716,P134,7,7.56
O12717,P132,5,11.98
O12717,P264,8,15.2
O12717,P246,5,7.44
O12717,P345,2,6.49
O12717,P225,2,6.07
O12718,P246,5,11.51
O12718,P257,3,6.62
O12719,P369,2,5.52
O12719,P239,2,18.36
O12719,P292,2,7.94
O12719,P301,5,10.65
O12719,P144,6,12.2
O12720,P254,7,5.91
O12720,P371,7,14.76
O12721,P163,6,1.7
O12721,P294,4,19.29
O12721,P192,3,14.24
O12721,P272,2,2.16
O12721,P309,8,6.54
O12722,P372,8,4.96
O12723,P303,3,8.65
O12724,P162,4,18.44
O12724,P303,4,19.58
O12724,P248,3,16.12
O12724,P158,6,3.0
O12724,P155,3,0.39
O12725,P200,4,1.73
O12725,P108,3,0.57
O12726,P124,6,13.75
O12726,P257,1,16.65
O12726,P254,5,12.23
O12727,P285,7,16.6
O12727,P199,8,1.23
O12727,P225,7,0.24
O12728,P237,8,8.78
O12728,P120,8,17.64
O12728,P327,3,10.42
O12728,P116,5,6.12
O12728,P352,2,2.57
O12729,P100,6,7.75
O12729,P381,4,11.43
O12729,P116,4,18.37
O12729,P226,1,1.06
O12730,P221,7,19.72
O12730,P209,1,16.84
O12731,P228,3,9.49
O12732,P261,8,5.06
O12732,P265,7,18.26
O12732,P328,6,15.9
O12732,P166,5,14.2
O12733,P304,8,7.25
O12733,P181,6,0.08
O12734,P339,4,15.3
O12734,P261,4,9.21
O12734,P384,8,1.25
O12734,P140,4,16.91
O12735,P121,5,4.95
O12735,P388,7,1.56
O12735,P338,8,3.45
O12735,P318,6,6.95
O12735,P296,1,12.75
O12736,P296,3,13.62
O12736,P279,3,15.0
O12737,P153,5,17.46
O12737,P153,7,12.02
O12738,P372,7,11.34
O12738,P300,1,0.3
O12739,P365,5,1.23
O12739,P317,2,1.93
O12739,P396,1,18.92
O12739,P177,1,6.06
O12739,P108,1,5.16
O12740,P277,6,14.46
O12740,P145,1,9.29
O12740,P127,4,5.85
O12740,P145,5,9.17
O12740,P259,8,0.92
O12741,P293,6,15.46
O12741,P197,2,14.94
O12741,P359,1,16.24
O12741,P395,6,0.19
O12741,P155,6,5.2
O12742,P149,6,18.35
O12742,P243,2,19.92
O12742,P374,5,5.27
O12743,P135,4,14.17
O12743,P141,1,0.18
O12743,P112,1,9.72
O12744,P317,8,2.86
O12744,P108,7,3.8
O12745,P124,8,8.69
O12745,P154,5,16.62
O12745,P129,1,8.24
O12745,P238,4,19.09
O12745,P292,3,6.23
O12746,P299,8,8.72
O12746,P373,8,5.72
O12747,P150,8,17.02
O12747,P292,8,0.59
O12747,P164,4,5.97
O12747,P218,1,15.48
O12747,P346,2,12.88
O12748,P265,8,1.36
O12748,P188,4,1.34
O12748,P324,2,13.27
O12748,P296,2,19.61
O12749,P279,2,6.21
O12749,P119,5,17.29
O12749,P337,4,1.35
O12749,P179,5,17.49
O12750,P228,3,13.05
O12750,P255,2,11.38
O12750,P135,1,0.26
O12750,P261,5,13.19
O12750,P281,6,6.58
O12751,P384,6,10.07
O12752,P182,4,6.9
O12752,P171,4,10.96
O12752,P129,4,5.92
O12752,P288,1,13.69
O12752,P273,3,17.96
O12753,P306,2,0.73
O12753,P166,1,9.09
O12753,P167,7,19.63
O12753,P137,4,14.07
O12754,P365,4,12.96
O12754,P103,2,3.56
O12754,P128,5,14.95
O12754,P339,5,8.84
O12755,P368,2,4.6
O12755,P172,4,12.08
O12755,P337,4,17.77
O12755,P153,6,17.89
O12756,P242,7,1.24
O12756,P289,5,7.33
O12756,P115,5,10.94
O12756,P389,5,11.03
O12757,P219,6,0.61
O12757,P188,6,10.64
O12757,P219,7,10.31
O12758,P290,2,15.41
O12759,P272,6,17.89
O12759,P286,8,9.47
O12760,P270,5,15.23
O12760,P128,1,13.66
O12760,P173,3,14.08
O12760,P259,6,5.33
O12761,P297,2,14.06
O12762,P372,7,18.95
O12762,P325,2,13.47
O12763,P334,8,4.9
O12763,P352,2,0.35
O12764,P172,5,3.1
O12765,P279,3,9.55
O12765,P302,3,13.31
O12765,P327,4,16.75
O12765,P200,1,12.52
O12765,P368,1,1.67
O12766,P342,8,17.27
O12766,P251,6,6.35
O12766,P223,3,14.86
O12766,P230,7,13.6
O12766,P308,2,16.59
O12767,P364,3,17.76
O12768,P354,7,10.07
O12768,P340,5,6.69
O12768,P154,6,7.52
O12768,P302,7,7.29
O12768,P335,6,9.54
O12769,P394,6,13.56
O12769,P155,6,8.1
O12770,P115,3,15.63
O12770,P388,7,15.24
O12771,P378,5,17.91
O12771,P118,8,0.94
O12772,P388,8,16.26
O12772,P396,8,9.91
O12773,P261,4,8.25
O12774,P172,6,14.93
O12774,P249,6,4.86
O12775,P133,5,19.77
O12775,P366,2,18.22
O12776,P348,1,16.11
O12776,P239,7,11.03
O12776,P285,4,4.43
O12777,P335,7,10.16
O12778,P113,3,19.26
O12778,P255,4,0.82
O12778,P351,1,17.88
O12779,P219,4,5.89
O12779,P306,5,8.85
O12779,P300,4,16.74
O12779,P311,4,6.58
O12780,P338,4,13.87
O12780,P136,7,13.62
O12780,P370,2,15.57
O12781,P242,3,10.59
O12781,P191,3,11.24
O12782,P351,7,8.54
O12782,P229,8,1.36
O12782,P210,2,3.39
O12782,P395,7,3.97
O12783,P203,1,19.04
O12783,P279,6,11.7
O12783,P160,7,7.28
O12783,P106,2,14.62
O12783,P316,1,11.24
O12784,P285,7,13.31
O12784,P122,3,2.33
O12785,P112,1,6.75
O12785,P368,2,16.35
O12786,P315,6,19.91
O12786,P332,7,2.89
O12787,P352,5,9.41
O12787,P149,7,14.97
O12787,P395,5,0.62
O12787,P115,8,6.86
O12787,P383,7,10.51
O12788,P166,3,18.4
O12789,P103,3,3.0
O12789,P241,8,11.75
O12789,P181,1,13.23
O12789,P396,4,12.21
O12789,P198,5,1.94
O12790,P244,8,13.66
O12790,P226,7,12.8
O12790,P102,3,12.35
O12791,P222,6,0.44
O12791,P120,3,9.3
O12792,P385,2,7.92
O12792,P299,4,8.68
O12792,P163,6,12.55
O12792,P232,4,6.67
O12793,P227,4,12.63
O12793,P398,1,19.31
O12793,P360,7,13.14
O12793,P241,7,11.99
O12793,P110,4,3.39
O12794,P383,8,18.46
O12794,P113,4,10.19
O12794,P337,8,4.3
O12794,P339,6,4.24
O12794,P385,3,8.78
O12795,P388,6,19.6
O12796,P330,6,14.75
